run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
2,1,14,True,0.9301037749974057,0.03239356796257198,0.014249368365632281,191,64,59,
2,1,15,True,0.9458592939772643,0.03178552899044007,0.014509107380743243,191,64,61,
2,2,0,True,1.0871900979545899,0.03602371900342405,0.016685180618272472,191,64,61,
2,2,1,True,1.0984701970010065,0.0523045519948937,0.01660580388898592,191,64,61,
2,2,2,True,1.1371293059783056,0.04171587299788371,0.017387514809213047,191,64,61,
2,2,3,True,1.1365046110004187,0.042214715969748795,0.017369680873502696,191,64,59,
2,2,4,True,1.1386531270109117,0.03578633099095896,0.01750582215904687,191,64,61,
2,2,5,True,1.1402370490250178,0.042345613008365035,0.01742684819074052,191,64,61,
2,2,6,True,1.148257596010808,0.05701344000408426,0.017321335809630533,191,64,61,
2,2,7,True,1.147498102975078,0.04927524703089148,0.017432108824510895,191,64,59,
2,2,8,True,1.1393540909630246,0.04553474398562685,0.01736221185678409,191,64,61,
2,2,9,True,1.138679331052117,0.04171703802421689,0.017412099889331747,191,64,61,
2,2,10,True,1.1424220310291275,0.037581556010991335,0.017537150397113274,191,64,61,
2,2,11,True,1.1436003890121356,0.04241798701696098,0.017479085745955154,191,64,59,
2,2,12,True,1.1412163029890507,0.039218676974996924,0.017492025809746885,191,64,61,
2,2,13,True,1.139455134049058,0.04256686201551929,0.017410924952913312,191,64,61,
2,2,14,True,1.1398879479966126,0.035879539034795016,0.01752394299939393,191,64,61,
2,2,15,True,1.1409782520495355,0.04131342103937641,0.017454997317621575,191,64,59,
2,4,0,True,1.1628358569578268,0.03937740297988057,0.01783267387266581,191,64,62,
2,4,1,True,1.1784114449983463,0.05833546002395451,0.017778983888482407,191,64,61,
2,4,2,True,1.1761714380118065,0.056196073011960834,0.017777386746029297,191,64,61,
2,4,3,True,1.1747160069644451,0.05493831995408982,0.01777424900016437,191,64,59,
2,4,4,True,1.1628063500393182,0.0479348810040392,0.017696372524369508,191,64,62,
2,4,5,True,1.1624093590071425,0.045730231038760394,0.017725065523307652,191,64,61,
