run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
3,1,3,True,6.572064275969751,0.06239126098807901,0.05125726783450136,55,128,127,
3,1,4,True,6.572798055014573,0.06202263303566724,0.05126594820455831,55,128,128,
3,1,5,True,6.9049186240299605,0.0614050020230934,0.053885934031550134,55,128,127,
3,1,6,True,6.724316226958763,0.07334836799418554,0.0523698256611384,55,128,127,
3,1,7,True,6.612860265013296,0.06261093897046521,0.051576766346793944,55,128,127,
3,1,8,True,6.623465438024141,0.06374892499297857,0.05165131112622962,55,128,127,
3,1,9,True,6.8007864450337365,0.06255611899541691,0.05305693170108913,55,128,127,
3,1,10,True,6.655104246980045,0.07526595197850838,0.05180975035434281,56,128,128,
3,1,11,True,7.166511919989716,0.06364220898831263,0.055928107960640974,56,128,128,
3,1,12,True,6.974024121998809,0.0627243560156785,0.05441968319671756,56,128,128,
3,1,13,True,7.275136964046396,0.06480353802908212,0.05677427894501822,56,128,128,
3,1,14,True,7.058419217995834,0.07378461596090347,0.05499712285066874,56,128,128,
3,1,15,True,7.27337777701905,0.06415133498376235,0.056765562535710926,56,128,128,
3,1,16,True,6.94549127103528,0.0656770080095157,0.05417176585059657,56,128,128,
3,1,17,True,6.944614142994396,0.0649118289584294,0.05417088436248793,56,128,128,
3,1,18,True,6.946709122043103,0.06628965103300288,0.05417653126779606,56,128,128,
3,1,19,True,6.949554560997058,0.06419222295517102,0.05421545148064478,56,128,128,
3,2,0,True,6.8953145850100555,0.06558697100263089,0.05377738278746003,55,128,127,
3,2,1,True,6.998573905031662,0.17365173704456538,0.05373954462981966,55,128,128,
3,2,2,True,6.974815936002415,0.16100924601778388,0.05365202118098134,55,128,127,
3,2,3,True,6.974221193988342,0.16455178998876363,0.05361944412598093,55,128,127,
3,2,4,True,6.980677568004467,0.16046749497763813,0.05370244151989629,55,128,127,
3,2,5,True,6.980316990986466,0.1652846960350871,0.05366167161379039,55,128,127,
3,2,6,True,6.987210878985934,0.15937589498935267,0.05376248018894946,55,128,127,
3,2,7,True,6.9889238069881685,0.16447075898759067,0.05373585077165809,55,128,127,
3,2,8,True,6.985274491016753,0.16158012801315635,0.05372987687404407,55,128,127,
3,2,9,True,6.983277175982948,0.16459133999887854,0.053690439653417875,55,128,127,
3,2,10,True,6.995430156006478,0.15974246698897332,0.05382431251194885,56,128,128,
3,2,11,True,6.996736386034172,0.16643488203408197,0.05378190160629992,56,128,128,
3,2,12,True,6.997821843950078,0.1611191009869799,0.053832305062701556,56,128,128,
3,2,13,True,6.997650239034556,0.16527813504217193,0.053798205543247116,56,128,128,
3,2,14,True,6.987436752009671,0.16097706404980272,0.053751651086298174,56,128,128,
3,2,15,True,6.9883020449779,0.16678224102361128,0.05371275436184479,56,128,128,
3,2,16,True,7.000213316001464,0.16227639198768884,0.05384202302373051,56,128,128,
3,2,17,True,6.999961727997288,0.16656407597474754,0.05380628072458694,56,128,128,
3,2,18,True,7.0030474759987555,0.16088177094934508,0.053875320512200085,56,128,128,
3,2,19,True,7.00171894201776,0.16702725703362375,0.05381646996050501,56,128,128,
3,4,0,True,6.975611214002129,0.07339718897128478,0.054348141929376724,55,128,127,
3,4,1,True,7.027906750969123,0.13161714799934998,0.05430149293676987,55,128,128,
3,4,2,True,7.02911998599302,0.13019369298126549,0.05432225427568311,55,128,127,
3,4,3,True,7.025602195004467,0.1289524280000478,0.054304328874050546,55,128,127,
3,4,4,True,7.018800224002916,0.11221467104041949,0.05438256340915352,55,128,127,
3,4,5,True,7.072071417002007,0.1690556050161831,0.0543544552124868,55,128,127,
3,4,6,True,7.071930047997739,0.1681553619564511,0.0543604305987503,55,128,127,
3,4,7,True,7.071608546015341,0.1669433800270781,0.054367442251876084,55,128,127,
3,4,8,True,7.087163939024322,0.16065896197687835,0.0545394092680901,55,128,127,
3,4,9,True,7.0909121810109355,0.16701043699868023,0.05451891137017524,55,128,127,
3,4,10,True,7.089383285026997,0.16519438498653471,0.054521172441263484,56,128,128,
3,4,11,True,7.086975575017277,0.16424373298650607,0.05450969954354938,56,128,128,
3,4,12,True,7.110717296018265,0.16295134503161535,0.054706818511705904,56,128,128,
3,4,13,True,7.109388940967619,0.1642810099874623,0.0546858892203162,56,128,128,
3,4,14,True,7.109470397990663,0.16322254698025063,0.05469486496858592,56,128,128,
3,4,15,True,7.1083850460127,0.16170018701814115,0.054698305976335106,56,128,128,
3,4,16,True,8.270088703022338,0.16180548601550981,0.06384474974021125,56,128,128,
3,4,17,True,8.294262189010624,0.16531004302669317,0.0640074972124719,56,128,128,
3,4,18,True,8.291973002022132,0.16319887299323454,0.06400609550416454,56,128,128,
3,4,19,True,8.29215670202393,0.16306760703446344,0.06400857555109817,56,128,128,
