run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
3,1,2,True,0.8641556490329094,0.05699003400513902,0.01281215261948842,191,64,59,
3,1,3,True,0.8644406759995036,0.057509083999320865,0.012808437968256868,191,64,61,
3,1,4,True,0.8624740969971754,0.05638320400612429,0.012795093539540493,191,64,61,
3,1,5,True,0.8625714579829946,0.05649695097235963,0.012794833444613254,191,64,62,
3,1,6,True,0.8648225059732795,0.05762398598017171,0.01281267492052552,191,64,59,
3,1,7,True,0.8660858949879184,0.06042938696919009,0.012788198539979815,191,64,61,
3,1,8,True,0.8691474160295911,0.05746087204897776,0.012883913396517671,191,64,61,
3,1,9,True,0.919364389963448,0.06746435596141964,0.013522222761936958,191,64,62,
3,1,10,True,0.9203016689862125,0.06690699397586286,0.013545947222386502,191,64,59,
3,1,11,True,0.8747271299944259,0.06601000699447468,0.012836779730157956,191,64,61,
3,1,12,True,0.8875016910023987,0.05581457499647513,0.01320138279374482,191,64,61,
3,1,13,True,0.9211826859973371,0.0683640269562602,0.013536804111763126,191,64,62,
3,1,14,True,0.8794657029793598,0.06663417402887717,0.012902087761118772,191,64,59,
3,1,15,True,0.9183303019963205,0.06570587900932878,0.01353372099979352,191,64,61,
3,2,0,True,1.0706624099984765,0.09492269903421402,0.01548793192006766,191,64,61,
3,2,1,True,1.0706653259694576,0.0937920970027335,0.015505924269313081,191,64,59,
3,2,2,True,1.0642249780357815,0.0586918990011327,0.015960842524359507,191,64,59,
3,2,3,True,1.0728378670173697,0.10460423602489755,0.015368787793531305,191,64,59,
3,2,4,True,1.0698284909594804,0.059509134967811406,0.016036815174470937,191,64,62,
3,2,5,True,1.0705256990040652,0.09743780904682353,0.015445839523130821,191,64,61,
3,2,6,True,1.0897744210087694,0.06069706502603367,0.01633456120607517,191,64,59,
3,2,7,True,1.0908960920060053,0.09976102004293352,0.01573230272957257,191,64,59,
3,2,8,True,1.127421448007226,0.07224387902533635,0.016748850301299835,191,64,62,
3,2,9,True,1.1266227930318564,0.12080239603528753,0.015965403126929664,191,64,61,
3,2,10,True,1.0853498869691975,0.06283989700023085,0.01623031730109471,191,64,59,
3,2,11,True,1.0883502659853548,0.10413521400187165,0.015622461142594971,191,64,59,
3,2,12,True,1.085208848991897,0.060726266994606704,0.016261628285671275,191,64,62,
3,2,13,True,1.0804518620134331,0.09834725700784475,0.015588961984215688,191,64,61,
3,2,14,True,1.1514940589549951,0.06072654796298593,0.017313770015746178,191,64,59,
3,2,15,True,1.1563537089969032,0.1035892849904485,0.016710546412800866,191,64,59,
3,4,0,True,1.22338302701246,0.0726405989844352,0.018265752825841662,191,64,61,
3,4,1,True,1.2370745470398106,0.21572456002468243,0.016211904555795683,191,64,62,
3,4,2,True,1.2358496260130778,0.2144783590338193,0.0162122423330041,191,64,61,
3,4,3,True,1.2343703160295263,0.21313263301271945,0.01621012195264773,191,64,61,
3,4,4,True,1.1928914259769954,0.06449080299353227,0.01791112099973751,191,64,61,
3,4,5,True,1.2110017840168439,0.19118401501327753,0.016187583634977243,191,64,62,
3,4,6,True,1.2097260580048896,0.18989661301020533,0.01618776896816959,191,64,61,
3,4,7,True,1.2090113020385616,0.18915650603594258,0.016188171365120935,191,64,61,
