run,concurrency,request_id,ok,latency,ttft,tpot,prompt_tokens,completion_tokens,chunks,error
2,1,13,True,1.0665503229975002,0.0530645690014353,0.00798020278737059,56,128,128,
2,1,14,True,1.0468836889922386,0.044927758994163014,0.00788941677163839,56,128,128,
2,1,15,True,1.0371175080072135,0.0394641099992441,0.007855538566991884,56,128,128,
2,1,16,True,1.0167893869947875,0.030345153994858265,0.0077672774251962935,56,128,128,
2,1,17,True,1.010771465007565,0.0227611500013154,0.007779608779576768,56,128,128,
2,1,18,True,1.049904711995623,0.028739713001414202,0.008040669283418967,56,128,128,
2,1,19,True,1.0415687300119316,0.03461412699834909,0.007928776401681752,56,128,128,
2,2,0,True,1.1495677750062896,0.07343070799834095,0.008473520212661014,55,128,127,
2,2,1,True,1.1533518750075018,0.08153288801258896,0.008439519582637108,55,128,128,
2,2,2,True,1.104363264006679,0.041308063999167643,0.008370513385885917,55,128,127,
2,2,3,True,1.1009858670004178,0.041638262002379633,0.008341319724394001,55,128,127,
2,2,4,True,1.1973230040021008,0.05699975100287702,0.008978923251962392,55,128,127,
2,2,5,True,1.2009631600085413,0.06459765099862125,0.008947759913463938,55,128,127,
2,2,6,True,1.1392933950119186,0.06011216800834518,0.00849748997640609,55,128,127,
2,2,7,True,1.1385193939931924,0.06018518199562095,0.008490820566910012,55,128,127,
2,2,8,True,1.2341851459932514,0.056156787992222235,0.009275813842527788,55,128,127,
2,2,9,True,1.2346873650094494,0.05753723300585989,0.009268898677193618,55,128,127,
2,2,10,True,1.1247871669911547,0.046142053994117305,0.008493268606275885,56,128,128,
2,2,11,True,1.113698683999246,0.046289865000289865,0.008404793850385481,56,128,127,
2,2,12,True,1.1758214620058425,0.08973595300631132,0.00855185440157111,56,128,128,
2,2,13,True,1.169636692997301,0.08467931899940595,0.008542971448802323,56,128,128,
2,2,14,True,1.0739747920015361,0.038468473008833826,0.008153593062934663,56,128,128,
2,2,15,True,1.0787579469906632,0.041332900000270456,0.008168701157404668,56,128,128,
2,2,16,True,1.0776457939937245,0.04954851198999677,0.00809525418900573,56,128,128,
2,2,17,True,1.0769733829947654,0.0493246550031472,0.008091722267650538,56,128,128,
2,2,18,True,1.058721738998429,0.038122564990771934,0.008036213968564227,56,128,128,
2,2,19,True,1.0577361860050587,0.04410868800187018,0.00798131888191487,56,128,128,
2,4,0,True,1.1159778750006808,0.04446152099990286,0.008437136645675417,55,128,127,
2,4,1,True,1.122304158998304,0.047999779009842314,0.00845908960620836,55,128,128,
2,4,2,True,1.1208276999968803,0.04660196500481106,0.008458470354268261,55,128,127,
2,4,3,True,1.1210573190037394,0.04444827200495638,0.008477236590541599,55,128,127,
2,4,4,True,1.1421849189937348,0.0648480530071538,0.008482967448713236,55,128,127,
2,4,5,True,1.1422531029966194,0.06318066699896008,0.008496633354312279,55,128,127,
2,4,6,True,1.1400805880111875,0.06096351701125968,0.008496984811023053,55,128,127,
2,4,7,True,1.136651617998723,0.05902686499757692,0.008485234275599576,55,128,127,
2,4,8,True,1.1223108080012025,0.0522730239899829,0.008425494362293067,55,128,127,
2,4,9,True,1.121977328992216,0.05302446299174335,0.008416951700791122,55,128,127,
2,4,10,True,1.1220326350012328,0.051647726009832695,0.008428227629853544,56,128,128,
2,4,11,True,1.1192367979965638,0.05020498199155554,0.008417573354370144,56,128,128,
2,4,12,True,1.08258719900914,0.04380255100841168,0.008179406677171088,56,128,128,
2,4,13,True,1.0833551779942354,0.04279604599287268,0.008193378992136714,56,128,128,
2,4,14,True,1.0822746680059936,0.04156552600034047,0.00819456017327286,56,128,128,
2,4,15,True,1.083065634011291,0.04057869101234246,0.008208558606290934,56,128,128,
2,4,16,True,1.136742956994567,0.02999727199494373,0.00871453295275294,56,128,128,
2,4,17,True,1.1443023089959752,0.04163785600394476,0.008682397267653783,56,128,128,
2,4,18,True,1.1423897780041443,0.03981624099833425,0.008681681393746535,56,128,128,
2,4,19,True,1.140760981987114,0.03829822099942248,0.008680809141635366,56,128,128,
3,1,0,True,1.059590698001557,0.04501009600062389,0.007988823637802624,55,128,127,
